id,possui_banco,qualidade,usar_dataset,observacao
132934,False,ruim,False,nuvem ou imagem inadequada
132935,False,ruim,False,nuvem ou imagem inadequada
132936,False,ruim,False,nuvem ou imagem inadequada
132937,False,ruim,False,nuvem ou imagem inadequada
132938,False,ruim,False,nuvem ou imagem inadequada
132939,False,ruim,False,nuvem ou imagem inadequada
132940,False,ruim,False,nuvem ou imagem inadequada
132941,False,ruim,False,nuvem ou imagem inadequada
132942,False,ruim,False,nuvem ou imagem inadequada
132943,False,ruim,False,nuvem ou imagem inadequada
132944,False,ruim,False,nuvem ou imagem inadequada
132945,False,ruim,False,nuvem ou imagem inadequada
132946,False,ruim,False,nuvem ou imagem inadequada
132947,False,ruim,False,nuvem ou imagem inadequada
132948,False,ruim,False,nuvem ou imagem inadequada
132949,False,ruim,False,nuvem ou imagem inadequada
132950,False,ruim,False,nuvem ou imagem inadequada
132951,False,ruim,False,nuvem ou imagem inadequada
132952,False,ruim,False,nuvem ou imagem inadequada
132953,False,ruim,False,nuvem ou imagem inadequada
132954,False,ruim,False,nuvem ou imagem inadequada
132955,False,ruim,False,nuvem ou imagem inadequada
132956,False,ruim,False,nuvem ou imagem inadequada
132957,False,ruim,False,nuvem ou imagem inadequada
132958,False,ruim,False,nuvem ou imagem inadequada
132959,False,ruim,False,nuvem ou imagem inadequada
132960,False,ruim,False,nuvem ou imagem inadequada
132961,False,ruim,False,nuvem ou imagem inadequada
132962,False,ruim,False,nuvem ou imagem inadequada
132963,False,ruim,False,nuvem ou imagem inadequada
132964,False,ruim,False,nuvem ou imagem inadequada
132965,False,ruim,False,nuvem ou imagem inadequada
133374,False,ruim,False,nuvem ou imagem inadequada
133375,False,ruim,False,nuvem ou imagem inadequada
133376,False,ruim,False,nuvem ou imagem inadequada
133377,False,ruim,False,nuvem ou imagem inadequada
133378,False,ruim,False,nuvem ou imagem inadequada
133379,False,ruim,False,nuvem ou imagem inadequada
133380,False,ruim,False,nuvem ou imagem inadequada
133381,False,ruim,False,nuvem ou imagem inadequada
133382,False,ruim,False,nuvem ou imagem inadequada
133383,False,ruim,False,nuvem ou imagem inadequada
133384,False,ruim,False,nuvem ou imagem inadequada
133385,False,ruim,False,nuvem ou imagem inadequada
133386,False,ruim,False,nuvem ou imagem inadequada
133387,False,ruim,False,nuvem ou imagem inadequada
133388,False,ruim,False,nuvem ou imagem inadequada
133389,False,ruim,False,nuvem ou imagem inadequada
133390,False,ruim,False,nuvem ou imagem inadequada
133391,False,ruim,False,nuvem ou imagem inadequada
133392,False,ruim,False,nuvem ou imagem inadequada
133393,False,ruim,False,nuvem ou imagem inadequada
133394,False,ruim,False,nuvem ou imagem inadequada
133395,False,ruim,False,nuvem ou imagem inadequada
133396,False,ruim,False,nuvem ou imagem inadequada
133397,False,ruim,False,nuvem ou imagem inadequada
133398,False,ruim,False,nuvem ou imagem inadequada
133399,False,ruim,False,nuvem ou imagem inadequada
133400,False,ruim,False,nuvem ou imagem inadequada
133401,False,ruim,False,nuvem ou imagem inadequada
133402,False,ruim,False,nuvem ou imagem inadequada
133403,False,ruim,False,nuvem ou imagem inadequada
133404,False,ruim,False,nuvem ou imagem inadequada
133405,False,ruim,False,nuvem ou imagem inadequada
133406,False,ruim,False,nuvem ou imagem inadequada
133407,False,ruim,False,nuvem ou imagem inadequada
133408,False,ruim,False,nuvem ou imagem inadequada
133819,False,ruim,False,nuvem ou imagem inadequada
133820,False,ruim,False,nuvem ou imagem inadequada
133821,False,ruim,False,nuvem ou imagem inadequada
133822,False,ruim,False,nuvem ou imagem inadequada
133823,False,ruim,False,nuvem ou imagem inadequada
133824,False,ruim,False,nuvem ou imagem inadequada
133825,False,ruim,False,nuvem ou imagem inadequada
133826,False,ruim,False,nuvem ou imagem inadequada
133827,False,ruim,False,nuvem ou imagem inadequada
133828,False,ruim,False,nuvem ou imagem inadequada
133829,False,ruim,False,nuvem ou imagem inadequada
133830,False,ruim,False,nuvem ou imagem inadequada
133831,False,ruim,False,nuvem ou imagem inadequada
133832,False,ruim,False,nuvem ou imagem inadequada
133833,False,ruim,False,nuvem ou imagem inadequada
133834,False,ruim,False,nuvem ou imagem inadequada
133835,False,ruim,False,nuvem ou imagem inadequada
133836,False,ruim,False,nuvem ou imagem inadequada
133837,False,ruim,False,nuvem ou imagem inadequada
133838,False,ruim,False,nuvem ou imagem inadequada
133839,False,ruim,False,nuvem ou imagem inadequada
133840,False,ruim,False,nuvem ou imagem inadequada
133841,False,ruim,False,nuvem ou imagem inadequada
133842,False,ruim,False,nuvem ou imagem inadequada
133843,False,ruim,False,nuvem ou imagem inadequada
133844,False,ruim,False,nuvem ou imagem inadequada
133845,False,ruim,False,nuvem ou imagem inadequada
133846,False,ruim,False,nuvem ou imagem inadequada
133847,False,ruim,False,nuvem ou imagem inadequada
133848,False,ruim,False,nuvem ou imagem inadequada
133849,False,ruim,False,nuvem ou imagem inadequada
133850,False,ruim,False,nuvem ou imagem inadequada
133851,False,ruim,False,nuvem ou imagem inadequada
133852,False,boa,True,sem banco
134259,False,boa,True,sem banco
134260,False,boa,True,sem banco
134261,False,boa,True,sem banco
134262,False,ruim,False,nuvem ou imagem inadequada
134263,False,ruim,False,nuvem ou imagem inadequada
134264,False,ruim,False,nuvem ou imagem inadequada
134265,False,ruim,False,nuvem ou imagem inadequada
134266,False,ruim,False,nuvem ou imagem inadequada
134267,False,ruim,False,nuvem ou imagem inadequada
134268,False,ruim,False,nuvem ou imagem inadequada
134269,False,ruim,False,nuvem ou imagem inadequada
134270,False,ruim,False,nuvem ou imagem inadequada
134271,False,ruim,False,nuvem ou imagem inadequada
134272,False,ruim,False,nuvem ou imagem inadequada
134273,False,ruim,False,nuvem ou imagem inadequada
134274,False,ruim,False,nuvem ou imagem inadequada
134275,False,ruim,False,nuvem ou imagem inadequada
134276,False,ruim,False,nuvem ou imagem inadequada
134277,False,ruim,False,nuvem ou imagem inadequada
134278,False,ruim,False,nuvem ou imagem inadequada
134279,False,ruim,False,nuvem ou imagem inadequada
134280,False,ruim,False,nuvem ou imagem inadequada
134281,False,ruim,False,nuvem ou imagem inadequada
134282,False,ruim,False,nuvem ou imagem inadequada
134283,False,ruim,False,nuvem ou imagem inadequada
134284,False,ruim,False,nuvem ou imagem inadequada
134285,False,ruim,False,nuvem ou imagem inadequada
134286,False,ruim,False,nuvem ou imagem inadequada
134287,False,ruim,False,nuvem ou imagem inadequada
134288,False,ruim,False,nuvem ou imagem inadequada
134289,False,ruim,False,nuvem ou imagem inadequada
134290,False,ruim,False,nuvem ou imagem inadequada
134291,False,ruim,False,nuvem ou imagem inadequada
134292,False,ruim,False,nuvem ou imagem inadequada
134293,False,ruim,False,nuvem ou imagem inadequada
134294,False,boa,True,sem banco
134702,False,boa,True,sem banco
134703,False,ruim,False,nuvem ou imagem inadequada
134704,False,ruim,False,nuvem ou imagem inadequada
134705,False,ruim,False,nuvem ou imagem inadequada
134706,False,ruim,False,nuvem ou imagem inadequada
134707,False,ruim,False,nuvem ou imagem inadequada
134708,False,ruim,False,nuvem ou imagem inadequada
134709,False,ruim,False,nuvem ou imagem inadequada
134710,False,ruim,False,nuvem ou imagem inadequada
134711,False,ruim,False,nuvem ou imagem inadequada
134712,False,ruim,False,nuvem ou imagem inadequada
134713,False,ruim,False,nuvem ou imagem inadequada
134714,False,ruim,False,nuvem ou imagem inadequada
134715,False,ruim,False,nuvem ou imagem inadequada
134716,False,ruim,False,nuvem ou imagem inadequada
134717,False,ruim,False,nuvem ou imagem inadequada
134718,False,ruim,False,3
134719,False,ruim,False,nuvem ou imagem inadequada
134720,False,ruim,False,nuvem ou imagem inadequada
134721,False,ruim,False,nuvem ou imagem inadequada
134722,False,ruim,False,nuvem ou imagem inadequada
134723,False,ruim,False,nuvem ou imagem inadequada
134724,False,ruim,False,nuvem ou imagem inadequada
134725,False,ruim,False,nuvem ou imagem inadequada
134726,False,ruim,False,nuvem ou imagem inadequada
134727,False,ruim,False,nuvem ou imagem inadequada
134728,False,ruim,False,nuvem ou imagem inadequada
134729,False,ruim,False,nuvem ou imagem inadequada
134730,False,ruim,False,nuvem ou imagem inadequada
134731,False,ruim,False,nuvem ou imagem inadequada
134732,False,ruim,False,nuvem ou imagem inadequada
134733,False,ruim,False,nuvem ou imagem inadequada
134734,False,ruim,False,nuvem ou imagem inadequada
134735,False,ruim,False,nuvem ou imagem inadequada
134736,False,ruim,False,nuvem ou imagem inadequada
134737,False,ruim,False,nuvem ou imagem inadequada
134738,False,ruim,False,nuvem ou imagem inadequada
135143,False,ruim,False,nuvem ou imagem inadequada
135144,False,ruim,False,nuvem ou imagem inadequada
135145,False,ruim,False,nuvem ou imagem inadequada
135146,False,ruim,False,nuvem ou imagem inadequada
135147,False,ruim,False,nuvem ou imagem inadequada
135148,False,ruim,False,nuvem ou imagem inadequada
135149,False,ruim,False,nuvem ou imagem inadequada
135150,False,ruim,False,nuvem ou imagem inadequada
135151,False,ruim,False,nuvem ou imagem inadequada
135152,False,ruim,False,nuvem ou imagem inadequada
135153,False,ruim,False,nuvem ou imagem inadequada
135154,False,ruim,False,nuvem ou imagem inadequada
135155,False,ruim,False,nuvem ou imagem inadequada
135156,False,ruim,False,nuvem ou imagem inadequada
135157,False,ruim,False,nuvem ou imagem inadequada
135158,False,ruim,False,nuvem ou imagem inadequada
135159,False,ruim,False,nuvem ou imagem inadequada
135160,False,ruim,False,nuvem ou imagem inadequada
135161,False,ruim,False,nuvem ou imagem inadequada
135162,False,ruim,False,nuvem ou imagem inadequada
135163,False,ruim,False,nuvem ou imagem inadequada
135164,False,ruim,False,nuvem ou imagem inadequada
135165,False,ruim,False,nuvem ou imagem inadequada
135166,False,ruim,False,nuvem ou imagem inadequada
135167,False,ruim,False,nuvem ou imagem inadequada
135168,False,ruim,False,nuvem ou imagem inadequada
135169,False,ruim,False,nuvem ou imagem inadequada
135170,False,ruim,False,nuvem ou imagem inadequada
135171,False,ruim,False,nuvem ou imagem inadequada
135172,False,ruim,False,nuvem ou imagem inadequada
135173,False,ruim,False,nuvem ou imagem inadequada
135174,False,ruim,False,nuvem ou imagem inadequada
135175,False,ruim,False,nuvem ou imagem inadequada
135176,False,ruim,False,nuvem ou imagem inadequada
135177,False,boa,True,sem banco
135178,False,boa,True,sem banco
135179,False,ruim,False,nuvem ou imagem inadequada
135180,False,ruim,False,nuvem ou imagem inadequada
135181,False,ruim,False,nuvem ou imagem inadequada
135182,False,ruim,False,nuvem ou imagem inadequada
135589,False,ruim,False,nuvem ou imagem inadequada
135590,False,ruim,False,nuvem ou imagem inadequada
135591,False,ruim,False,nuvem ou imagem inadequada
135592,False,ruim,False,nuvem ou imagem inadequada
135593,False,ruim,False,nuvem ou imagem inadequada
135594,False,ruim,False,nuvem ou imagem inadequada
135595,False,ruim,False,nuvem ou imagem inadequada
135596,False,ruim,False,nuvem ou imagem inadequada
135597,False,ruim,False,nuvem ou imagem inadequada
135598,False,ruim,False,nuvem ou imagem inadequada
135599,False,ruim,False,nuvem ou imagem inadequada
135600,False,ruim,False,nuvem ou imagem inadequada
135601,False,ruim,False,nuvem ou imagem inadequada
135602,False,ruim,False,nuvem ou imagem inadequada
135603,False,ruim,False,nuvem ou imagem inadequada
135604,False,ruim,False,nuvem ou imagem inadequada
135605,False,ruim,False,nuvem ou imagem inadequada
135606,False,ruim,False,nuvem ou imagem inadequada
135607,False,ruim,False,nuvem ou imagem inadequada
135608,False,ruim,False,nuvem ou imagem inadequada
135609,False,ruim,False,nuvem ou imagem inadequada
135610,False,ruim,False,nuvem ou imagem inadequada
135611,False,ruim,False,nuvem ou imagem inadequada
135612,False,ruim,False,nuvem ou imagem inadequada
135613,False,ruim,False,nuvem ou imagem inadequada
135614,False,ruim,False,nuvem ou imagem inadequada
135615,False,ruim,False,nuvem ou imagem inadequada
135616,False,ruim,False,nuvem ou imagem inadequada
135617,False,ruim,False,nuvem ou imagem inadequada
135618,False,ruim,False,nuvem ou imagem inadequada
135619,False,ruim,False,nuvem ou imagem inadequada
135620,False,ruim,False,nuvem ou imagem inadequada
135621,False,ruim,False,nuvem ou imagem inadequada
136035,False,boa,True,sem banco
136036,False,ruim,False,nuvem ou imagem inadequada
136037,False,ruim,False,nuvem ou imagem inadequada
136038,False,ruim,False,nuvem ou imagem inadequada
136039,False,ruim,False,nuvem ou imagem inadequada
136040,False,ruim,False,nuvem ou imagem inadequada
136041,False,ruim,False,nuvem ou imagem inadequada
136042,False,ruim,False,nuvem ou imagem inadequada
136043,False,ruim,False,nuvem ou imagem inadequada
136044,False,ruim,False,nuvem ou imagem inadequada
136045,False,ruim,False,nuvem ou imagem inadequada
136046,False,ruim,False,nuvem ou imagem inadequada
136047,False,ruim,False,nuvem ou imagem inadequada
136048,False,ruim,False,nuvem ou imagem inadequada
136049,False,ruim,False,nuvem ou imagem inadequada
136050,False,ruim,False,nuvem ou imagem inadequada
136051,False,ruim,False,nuvem ou imagem inadequada
136052,False,ruim,False,nuvem ou imagem inadequada
136053,False,ruim,False,nuvem ou imagem inadequada
136054,False,ruim,False,nuvem ou imagem inadequada
136055,False,ruim,False,nuvem ou imagem inadequada
136056,False,ruim,False,nuvem ou imagem inadequada
136057,False,ruim,False,nuvem ou imagem inadequada
136058,False,ruim,False,nuvem ou imagem inadequada
136059,False,ruim,False,nuvem ou imagem inadequada
136060,False,ruim,False,nuvem ou imagem inadequada
136061,False,ruim,False,nuvem ou imagem inadequada
136062,False,ruim,False,nuvem ou imagem inadequada
136063,False,ruim,False,nuvem ou imagem inadequada
136064,False,ruim,False,nuvem ou imagem inadequada
136065,False,ruim,False,nuvem ou imagem inadequada
136066,False,ruim,False,nuvem ou imagem inadequada
136481,False,ruim,False,nuvem ou imagem inadequada
136482,False,ruim,False,nuvem ou imagem inadequada
136483,False,ruim,False,nuvem ou imagem inadequada
136484,False,ruim,False,nuvem ou imagem inadequada
136485,False,ruim,False,nuvem ou imagem inadequada
136486,False,ruim,False,nuvem ou imagem inadequada
136487,False,ruim,False,nuvem ou imagem inadequada
136488,False,ruim,False,nuvem ou imagem inadequada
136489,False,ruim,False,nuvem ou imagem inadequada
136490,False,ruim,False,nuvem ou imagem inadequada
136491,False,ruim,False,nuvem ou imagem inadequada
136492,False,ruim,False,nuvem ou imagem inadequada
136493,False,ruim,False,3
136494,False,ruim,False,nuvem ou imagem inadequada
136495,False,ruim,False,nuvem ou imagem inadequada
136496,False,ruim,False,nuvem ou imagem inadequada
136497,False,ruim,False,nuvem ou imagem inadequada
136498,False,ruim,False,nuvem ou imagem inadequada
136500,False,boa,True,sem banco
136501,False,ruim,False,nuvem ou imagem inadequada
136502,False,ruim,False,nuvem ou imagem inadequada
136508,False,boa,True,sem banco
136509,False,ruim,False,nuvem ou imagem inadequada
136927,False,boa,True,sem banco
136928,False,ruim,False,nuvem ou imagem inadequada
136929,False,ruim,False,nuvem ou imagem inadequada
136930,False,ruim,False,nuvem ou imagem inadequada
136931,False,ruim,False,nuvem ou imagem inadequada
136932,False,ruim,False,nuvem ou imagem inadequada
136933,False,ruim,False,nuvem ou imagem inadequada
136934,False,ruim,False,nuvem ou imagem inadequada
136935,False,ruim,False,nuvem ou imagem inadequada
136936,False,ruim,False,nuvem ou imagem inadequada
136937,False,ruim,False,nuvem ou imagem inadequada
136938,False,ruim,False,nuvem ou imagem inadequada
136939,False,ruim,False,nuvem ou imagem inadequada
136940,False,ruim,False,nuvem ou imagem inadequada
136941,False,ruim,False,nuvem ou imagem inadequada
136942,False,ruim,False,nuvem ou imagem inadequada
136943,False,ruim,False,nuvem ou imagem inadequada
136944,False,ruim,False,nuvem ou imagem inadequada
136947,False,ruim,False,nuvem ou imagem inadequada
137372,False,boa,True,sem banco
137373,False,ruim,False,nuvem ou imagem inadequada
137374,False,ruim,False,nuvem ou imagem inadequada
137375,False,ruim,False,nuvem ou imagem inadequada
137376,False,ruim,False,nuvem ou imagem inadequada
137377,False,ruim,False,nuvem ou imagem inadequada
137378,False,ruim,False,nuvem ou imagem inadequada
137379,False,ruim,False,nuvem ou imagem inadequada
137380,False,ruim,False,nuvem ou imagem inadequada
137381,False,ruim,False,nuvem ou imagem inadequada
137382,False,ruim,False,nuvem ou imagem inadequada
137383,False,ruim,False,nuvem ou imagem inadequada
137384,False,ruim,False,nuvem ou imagem inadequada
137385,False,ruim,False,nuvem ou imagem inadequada
137386,False,ruim,False,nuvem ou imagem inadequada
137387,False,ruim,False,nuvem ou imagem inadequada
137388,False,ruim,False,nuvem ou imagem inadequada
137389,False,ruim,False,nuvem ou imagem inadequada
137818,False,boa,True,sem banco
137819,False,ruim,False,nuvem ou imagem inadequada
137820,False,ruim,False,nuvem ou imagem inadequada
137821,False,ruim,False,nuvem ou imagem inadequada
137822,False,ruim,False,nuvem ou imagem inadequada
137823,False,ruim,False,nuvem ou imagem inadequada
137824,False,ruim,False,nuvem ou imagem inadequada
137825,False,ruim,False,nuvem ou imagem inadequada
137826,False,ruim,False,nuvem ou imagem inadequada
137827,False,ruim,False,nuvem ou imagem inadequada
137828,False,ruim,False,nuvem ou imagem inadequada
137829,False,ruim,False,nuvem ou imagem inadequada
137830,False,ruim,False,nuvem ou imagem inadequada
137831,False,ruim,False,nuvem ou imagem inadequada
137832,False,ruim,False,nuvem ou imagem inadequada
137833,False,ruim,False,nuvem ou imagem inadequada
137834,False,ruim,False,nuvem ou imagem inadequada
137835,False,ruim,False,nuvem ou imagem inadequada
138264,False,ruim,False,nuvem ou imagem inadequada
138265,False,ruim,False,nuvem ou imagem inadequada
138266,False,ruim,False,nuvem ou imagem inadequada
138267,False,ruim,False,nuvem ou imagem inadequada
138268,False,ruim,False,nuvem ou imagem inadequada
138269,False,ruim,False,nuvem ou imagem inadequada
138270,False,ruim,False,nuvem ou imagem inadequada
138271,False,ruim,False,nuvem ou imagem inadequada
138272,False,ruim,False,nuvem ou imagem inadequada
138273,False,ruim,False,nuvem ou imagem inadequada
138274,False,ruim,False,nuvem ou imagem inadequada
138275,False,ruim,False,nuvem ou imagem inadequada
138276,False,ruim,False,nuvem ou imagem inadequada
138277,False,ruim,False,nuvem ou imagem inadequada
138278,False,ruim,False,nuvem ou imagem inadequada
138279,False,ruim,False,nuvem ou imagem inadequada
138280,False,ruim,False,nuvem ou imagem inadequada
138711,False,ruim,False,nuvem ou imagem inadequada
138712,False,ruim,False,nuvem ou imagem inadequada
138713,False,ruim,False,nuvem ou imagem inadequada
138714,False,ruim,False,nuvem ou imagem inadequada
138715,False,ruim,False,nuvem ou imagem inadequada
138716,False,ruim,False,nuvem ou imagem inadequada
138717,False,ruim,False,nuvem ou imagem inadequada
138718,False,ruim,False,nuvem ou imagem inadequada
138719,False,ruim,False,nuvem ou imagem inadequada
138720,False,ruim,False,nuvem ou imagem inadequada
138721,False,ruim,False,nuvem ou imagem inadequada
138722,False,ruim,False,nuvem ou imagem inadequada
138723,False,ruim,False,nuvem ou imagem inadequada
138724,False,ruim,False,nuvem ou imagem inadequada
138725,False,ruim,False,nuvem ou imagem inadequada
139156,False,ruim,False,nuvem ou imagem inadequada
139157,False,ruim,False,nuvem ou imagem inadequada
139158,False,ruim,False,nuvem ou imagem inadequada
139159,False,ruim,False,nuvem ou imagem inadequada
139160,False,ruim,False,nuvem ou imagem inadequada
139161,False,ruim,False,nuvem ou imagem inadequada
139162,False,ruim,False,nuvem ou imagem inadequada
139163,False,ruim,False,nuvem ou imagem inadequada
139164,False,ruim,False,nuvem ou imagem inadequada
139165,False,ruim,False,nuvem ou imagem inadequada
139166,False,ruim,False,nuvem ou imagem inadequada
139167,False,ruim,False,nuvem ou imagem inadequada
139168,False,ruim,False,nuvem ou imagem inadequada
139169,False,ruim,False,nuvem ou imagem inadequada
139170,False,ruim,False,nuvem ou imagem inadequada
139171,False,ruim,False,nuvem ou imagem inadequada
139600,False,boa,True,sem banco
139601,False,boa,True,sem banco
139602,False,ruim,False,nuvem ou imagem inadequada
139603,False,ruim,False,nuvem ou imagem inadequada
139604,False,ruim,False,nuvem ou imagem inadequada
139605,False,ruim,False,nuvem ou imagem inadequada
139606,False,ruim,False,nuvem ou imagem inadequada
139607,False,ruim,False,nuvem ou imagem inadequada
139608,False,ruim,False,nuvem ou imagem inadequada
139609,False,ruim,False,nuvem ou imagem inadequada
139610,True,boa,True,banco evidente
139611,True,boa,True,banco evidente
139612,False,ruim,False,nuvem ou imagem inadequada
139613,False,ruim,False,nuvem ou imagem inadequada
139614,False,ruim,False,nuvem ou imagem inadequada
139615,False,ruim,False,nuvem ou imagem inadequada
139616,False,ruim,False,nuvem ou imagem inadequada
139617,True,boa,True,banco evidente
140047,False,boa,True,sem banco
140048,False,boa,True,sem banco
140049,False,ruim,False,nuvem ou imagem inadequada
140050,False,ruim,False,nuvem ou imagem inadequada
140051,False,ruim,False,nuvem ou imagem inadequada
140052,False,ruim,False,nuvem ou imagem inadequada
140053,False,ruim,False,nuvem ou imagem inadequada
140054,False,ruim,False,nuvem ou imagem inadequada
140055,False,ruim,False,nuvem ou imagem inadequada
140056,False,ruim,False,nuvem ou imagem inadequada
140057,False,ruim,False,nuvem ou imagem inadequada
140058,False,ruim,False,nuvem ou imagem inadequada
140059,False,ruim,False,nuvem ou imagem inadequada
140060,False,ruim,False,nuvem ou imagem inadequada
140061,False,ruim,False,nuvem ou imagem inadequada
140062,False,ruim,False,nuvem ou imagem inadequada
140497,False,ruim,False,nuvem ou imagem inadequada
140499,False,ruim,False,nuvem ou imagem inadequada
140500,False,ruim,False,nuvem ou imagem inadequada
140501,False,ruim,False,nuvem ou imagem inadequada
140502,False,ruim,False,nuvem ou imagem inadequada
140503,False,ruim,False,nuvem ou imagem inadequada
140504,False,ruim,False,nuvem ou imagem inadequada
140505,False,ruim,False,nuvem ou imagem inadequada
140506,False,ruim,False,nuvem ou imagem inadequada
140507,False,ruim,False,nuvem ou imagem inadequada
140508,False,ruim,False,nuvem ou imagem inadequada
140942,False,ruim,False,nuvem ou imagem inadequada
140948,False,ruim,False,nuvem ou imagem inadequada
140949,False,ruim,False,nuvem ou imagem inadequada
140950,False,ruim,False,nuvem ou imagem inadequada
140951,False,ruim,False,nuvem ou imagem inadequada
140952,False,ruim,False,nuvem ou imagem inadequada
140953,False,ruim,False,nuvem ou imagem inadequada
140954,False,ruim,False,nuvem ou imagem inadequada
141388,False,ruim,False,nuvem ou imagem inadequada
141389,False,ruim,False,nuvem ou imagem inadequada
141390,False,ruim,False,nuvem ou imagem inadequada
141391,False,ruim,False,nuvem ou imagem inadequada
141392,False,ruim,False,nuvem ou imagem inadequada
141393,False,ruim,False,nuvem ou imagem inadequada
141394,False,ruim,False,nuvem ou imagem inadequada
141395,False,ruim,False,nuvem ou imagem inadequada
141396,False,ruim,False,nuvem ou imagem inadequada
141397,False,ruim,False,nuvem ou imagem inadequada
141398,False,ruim,False,nuvem ou imagem inadequada
141399,False,ruim,False,nuvem ou imagem inadequada
141400,False,boa,True,sem banco
141833,False,ruim,False,nuvem ou imagem inadequada
141834,False,ruim,False,nuvem ou imagem inadequada
141835,False,ruim,False,nuvem ou imagem inadequada
141836,False,ruim,False,nuvem ou imagem inadequada
141837,False,ruim,False,nuvem ou imagem inadequada
141838,False,ruim,False,nuvem ou imagem inadequada
141839,False,ruim,False,nuvem ou imagem inadequada
141840,False,ruim,False,nuvem ou imagem inadequada
141841,False,ruim,False,nuvem ou imagem inadequada
141842,False,ruim,False,nuvem ou imagem inadequada
141843,False,ruim,False,nuvem ou imagem inadequada
141844,False,ruim,False,nuvem ou imagem inadequada
141845,False,ruim,False,nuvem ou imagem inadequada
141846,False,ruim,False,nuvem ou imagem inadequada
142280,False,ruim,False,nuvem ou imagem inadequada
142281,False,ruim,False,nuvem ou imagem inadequada
142282,False,ruim,False,nuvem ou imagem inadequada
142283,False,ruim,False,nuvem ou imagem inadequada
142284,False,ruim,False,nuvem ou imagem inadequada
142285,False,ruim,False,nuvem ou imagem inadequada
142286,False,ruim,False,nuvem ou imagem inadequada
142287,False,ruim,False,nuvem ou imagem inadequada
142288,False,ruim,False,nuvem ou imagem inadequada
142289,False,ruim,False,nuvem ou imagem inadequada
142290,False,ruim,False,nuvem ou imagem inadequada
142291,False,ruim,False,nuvem ou imagem inadequada
142292,False,boa,True,sem banco
142726,False,ruim,False,nuvem ou imagem inadequada
142727,False,ruim,False,nuvem ou imagem inadequada
142728,False,ruim,False,nuvem ou imagem inadequada
142729,False,ruim,False,nuvem ou imagem inadequada
142730,False,ruim,False,nuvem ou imagem inadequada
142731,False,ruim,False,nuvem ou imagem inadequada
142732,False,ruim,False,nuvem ou imagem inadequada
142733,False,ruim,False,nuvem ou imagem inadequada
142734,False,ruim,False,nuvem ou imagem inadequada
142735,False,ruim,False,nuvem ou imagem inadequada
142736,False,ruim,False,nuvem ou imagem inadequada
142737,False,ruim,False,nuvem ou imagem inadequada
143172,False,ruim,False,nuvem ou imagem inadequada
143173,False,ruim,False,nuvem ou imagem inadequada
143174,False,ruim,False,nuvem ou imagem inadequada
143175,False,ruim,False,nuvem ou imagem inadequada
143176,False,ruim,False,nuvem ou imagem inadequada
143177,False,ruim,False,nuvem ou imagem inadequada
143178,False,ruim,False,nuvem ou imagem inadequada
143179,False,ruim,False,nuvem ou imagem inadequada
143180,False,ruim,False,nuvem ou imagem inadequada
143181,False,ruim,False,nuvem ou imagem inadequada
143182,False,ruim,False,nuvem ou imagem inadequada
143183,False,boa,True,sem banco
143618,False,boa,True,sem banco
143619,False,ruim,False,nuvem ou imagem inadequada
143620,False,ruim,False,nuvem ou imagem inadequada
143621,False,ruim,False,nuvem ou imagem inadequada
143622,False,ruim,False,nuvem ou imagem inadequada
143623,False,ruim,False,nuvem ou imagem inadequada
143624,False,ruim,False,nuvem ou imagem inadequada
143625,False,ruim,False,nuvem ou imagem inadequada
143626,False,ruim,False,nuvem ou imagem inadequada
143627,False,ruim,False,nuvem ou imagem inadequada
143628,False,ruim,False,nuvem ou imagem inadequada
143629,False,ruim,False,nuvem ou imagem inadequada
144067,False,ruim,False,nuvem ou imagem inadequada
144068,False,ruim,False,nuvem ou imagem inadequada
144069,False,ruim,False,nuvem ou imagem inadequada
144070,False,ruim,False,nuvem ou imagem inadequada
144071,False,ruim,False,nuvem ou imagem inadequada
144072,False,ruim,False,nuvem ou imagem inadequada
144073,False,ruim,False,nuvem ou imagem inadequada
144074,False,ruim,False,nuvem ou imagem inadequada
144075,False,ruim,False,nuvem ou imagem inadequada
144076,False,ruim,False,nuvem ou imagem inadequada
144077,False,ruim,False,nuvem ou imagem inadequada
144514,False,ruim,False,nuvem ou imagem inadequada
144515,False,ruim,False,nuvem ou imagem inadequada
144516,False,boa,True,sem banco
144518,False,ruim,False,nuvem ou imagem inadequada
144519,False,ruim,False,nuvem ou imagem inadequada
144520,False,ruim,False,nuvem ou imagem inadequada
144521,False,ruim,False,nuvem ou imagem inadequada
144522,False,ruim,False,nuvem ou imagem inadequada
144964,False,ruim,False,3
144965,False,ruim,False,nuvem ou imagem inadequada
144966,False,ruim,False,nuvem ou imagem inadequada
144967,False,ruim,False,nuvem ou imagem inadequada
144968,False,ruim,False,nuvem ou imagem inadequada
145411,False,ruim,False,nuvem ou imagem inadequada
145412,False,ruim,False,nuvem ou imagem inadequada
145413,False,ruim,False,nuvem ou imagem inadequada
145859,False,ruim,False,nuvem ou imagem inadequada
145860,False,boa,True,sem banco
